"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","287","Verify that we can query NDC generic name codes through webapp's code-search servlet while using a wildcard expression. 22 - Search NDC generic name codes using query with wildcard, ""AMOXICILLI*"", with event attribute: Prescription Drug Events - Generic Name","","Fri Mar 06 13:37:12 GMT 2026","passed","Fri Mar 06 13:37:12 GMT 2026","","Test searching coding systems while using regular expressions through the advanced code search dialogue.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.RegularExpressionSearchIntegrationTest","testSearchNDCGenericName"
"","2","Verify god mode has all permissions. 18 - Sanity check that God Mode has the View Project Library permission set to true","","Fri Mar 06 13:32:18 GMT 2026","passed","Fri Mar 06 13:32:18 GMT 2026","","Verify that god mode is enabled and assigned to the test user.","com.aetion.konohanasakuya.integration.sanity.GodModeSanityCheckIntegrationTest","testGodModeHasAllPermissions"
"If this test fails, this means that the measure library has duplicate root folders. This will essentially
brick the entire instance. The SQL selectors to get the root library folder rely on a single result.
That root library folder is how projects-service is able to navigate through the whole website.
Gateway relies on projects-service to be able to make this call. The database should immediately
be investigated if this test fails.
","572","Verify that each library root folder is singleton. 3 - There should be exactly 1 row in measure_library_folders that is named ""Measure Library"".","","Fri Mar 06 13:32:24 GMT 2026","passed","Fri Mar 06 13:32:25 GMT 2026","","Verify the database has been set up correctly.","com.aetion.konohanasakuya.integration.sanity.DatabaseSanityChecks","testAnalysisLibraryFolderIsSingleton"
"","226","Verify that we can select a cost index from api/cost-index/{indexName} with HTTP GET. Verify that we can download the raw inflation data from CUUR0000SEMF01_1715385953382.json","","Fri Mar 06 13:37:28 GMT 2026","passed","Fri Mar 06 13:37:29 GMT 2026","","AEP Gateway - Cost Index Controller Integration Test","com.aetion.konohanasakuya.integration.component.client.aepgateway.CostIndexControllerIntegrationTest","testGetCostIndex"
"","23","Leveraging the api/v1/patient-datasets/{id}/schema-metadata endpoint, verify we can get a dataset's schema metadata for the dataset.","","Fri Mar 06 13:37:26 GMT 2026","passed","Fri Mar 06 13:37:26 GMT 2026","","Schema Service - Patient Dataset Controller","com.aetion.konohanasakuya.integration.component.shared.schema.PatientDatasetsControllerIntegrationTest","testGetSchemaMetadataByPatientDatasetId"
"","166","Verify that the max number of results is honored by webapp's code search servlet when it is set to 1. 79 - When searching codes with query, ""*"", and maxNumResults of 1, exactly one result should be returned while searching event attribute: Ingredient Volume Unit of Measure","","Fri Mar 06 13:37:37 GMT 2026","passed","Fri Mar 06 13:37:38 GMT 2026","","Verify that the maximum number of results is honored when sending a request to search codes.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.MaximumNumberOfResultsIntegrationTest","testMaximumNumberOfResultsHonoredWhenLow"
"","352","Verify that the max number of results is honored by webapp's code search servlet when it is set to 1. 89 - When searching codes with query, ""*"", and maxNumResults of 1, exactly one result should be returned while searching event attribute: Drug Ingredients","","Fri Mar 06 13:37:38 GMT 2026","passed","Fri Mar 06 13:37:38 GMT 2026","","Verify that the maximum number of results is honored when sending a request to search codes.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.MaximumNumberOfResultsIntegrationTest","testMaximumNumberOfResultsHonoredWhenLow"
"","196","Verify that the max number of results is honored by webapp's code search servlet when it is webapp's default value of 1000. 106 - When searching codes with query, ""P"", and maxNumResults of 1000, 1000 or less results should be returned while searching event attribute: Outpatient - HCPCS Procedure Code Position 13","","Fri Mar 06 13:37:32 GMT 2026","passed","Fri Mar 06 13:37:32 GMT 2026","","Verify that the maximum number of results is honored when sending a request to search codes.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.MaximumNumberOfResultsIntegrationTest","testMaximumResultsHonoredWhenWebappDefaults"
"","201","Verify that the max number of results is honored by webapp's code search servlet when it is set to 1. 102 - When searching codes with query, ""*"", and maxNumResults of 1, exactly one result should be returned while searching event attribute: HCPCS Procedure Code Position 9","","Fri Mar 06 13:37:38 GMT 2026","passed","Fri Mar 06 13:37:39 GMT 2026","","Verify that the maximum number of results is honored when sending a request to search codes.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.MaximumNumberOfResultsIntegrationTest","testMaximumNumberOfResultsHonoredWhenLow"
"","197","Verify that we can select a cost index from api/cost-index/{indexName} with HTTP GET. Verify that we can download the raw inflation data from CUUR0000SAM2_1733529907688.json","","Fri Mar 06 13:37:10 GMT 2026","passed","Fri Mar 06 13:37:10 GMT 2026","","AEP Gateway - Cost Index Controller Integration Test","com.aetion.konohanasakuya.integration.component.client.aepgateway.CostIndexControllerIntegrationTest","testGetCostIndex"
"","304","Verify that we can select a cost index from api/cost-index/{indexName} with HTTP GET. Verify that we can download the raw inflation data from CUUR0000SAM_1728880720562.json","","Fri Mar 06 13:37:21 GMT 2026","passed","Fri Mar 06 13:37:21 GMT 2026","","AEP Gateway - Cost Index Controller Integration Test","com.aetion.konohanasakuya.integration.component.client.aepgateway.CostIndexControllerIntegrationTest","testGetCostIndex"
"","178","Verify that we can query HCPC codes through webapp's code-search servlet while using a wildcard expression. 12 - Search HCPC codes using query with wildcard, ""00541*"", with event attribute: Outpatient - Primary HCPCS Procedure Code","","Fri Mar 06 13:37:05 GMT 2026","passed","Fri Mar 06 13:37:06 GMT 2026","","Test searching coding systems while using regular expressions through the advanced code search dialogue.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.RegularExpressionSearchIntegrationTest","testSearchHCPCCodes"
"","246","Verify that the max number of results is honored by webapp's code search servlet when it is set to 1. 222 - When searching codes with query, ""*"", and maxNumResults of 1, exactly one result should be returned while searching event attribute: Secondary ICD-9 Procedure Code","","Fri Mar 06 13:37:43 GMT 2026","passed","Fri Mar 06 13:37:43 GMT 2026","","Verify that the maximum number of results is honored when sending a request to search codes.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.MaximumNumberOfResultsIntegrationTest","testMaximumNumberOfResultsHonoredWhenLow"
"","407","Verify that the max number of results is honored by webapp's code search servlet when it is set to 1. 162 - When searching codes with query, ""*"", and maxNumResults of 1, exactly one result should be returned while searching event attribute: Diagnosis Related Group Code","","Fri Mar 06 13:37:41 GMT 2026","passed","Fri Mar 06 13:37:41 GMT 2026","","Verify that the maximum number of results is honored when sending a request to search codes.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.MaximumNumberOfResultsIntegrationTest","testMaximumNumberOfResultsHonoredWhenLow"
"","159","Verify that the max number of results is honored by webapp's code search servlet when it is set to 1. 152 - When searching codes with query, ""*"", and maxNumResults of 1, exactly one result should be returned while searching event attribute: Secondary ICD-9 Procedure Code","","Fri Mar 06 13:37:40 GMT 2026","passed","Fri Mar 06 13:37:40 GMT 2026","","Verify that the maximum number of results is honored when sending a request to search codes.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.MaximumNumberOfResultsIntegrationTest","testMaximumNumberOfResultsHonoredWhenLow"
"","160","Verify that the max number of results is honored by webapp's code search servlet when it is set to 1. 218 - When searching codes with query, ""*"", and maxNumResults of 1, exactly one result should be returned while searching event attribute: ICD-9 Diagnosis Code Position 9","","Fri Mar 06 13:37:43 GMT 2026","passed","Fri Mar 06 13:37:43 GMT 2026","","Verify that the maximum number of results is honored when sending a request to search codes.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.MaximumNumberOfResultsIntegrationTest","testMaximumNumberOfResultsHonoredWhenLow"
"","234","Verify that we can select a cost index from api/cost-index/{indexName} with HTTP GET. Verify that we can download the raw inflation data from CUUR0000SAM_1737763477434.json","","Fri Mar 06 13:37:25 GMT 2026","passed","Fri Mar 06 13:37:25 GMT 2026","","AEP Gateway - Cost Index Controller Integration Test","com.aetion.konohanasakuya.integration.component.client.aepgateway.CostIndexControllerIntegrationTest","testGetCostIndex"
"","82","Verify god mode has all permissions. 37 - Sanity check that God Mode has the Allow user to create execute and view results of Associations Analysis  permission set to true","","Fri Mar 06 13:32:19 GMT 2026","passed","Fri Mar 06 13:32:19 GMT 2026","","Verify that god mode is enabled and assigned to the test user.","com.aetion.konohanasakuya.integration.sanity.GodModeSanityCheckIntegrationTest","testGodModeHasAllPermissions"
"","37","Verify that deleteFolder is accessible from the api/v2/folder/{folderType}/{id} endpoint with HTTP DELETE. With the v2 endpoint, verify that we can delete a MEASURE folder.","","Fri Mar 06 13:37:12 GMT 2026","passed","Fri Mar 06 13:37:12 GMT 2026","","Verify we can delete folders in the project and in the library","com.aetion.konohanasakuya.integration.component.client.projects.DeleteFolderIntegrationTest","testDeleteFolder"
"","2","testAllServicesUrlsArePresentInTheConfigMap(String, Integer) Sanity check the config maps entry for a valid url for {0}","","Fri Mar 06 13:32:16 GMT 2026","passed","Fri Mar 06 13:32:16 GMT 2026","","Verify that the config map contains all necessary values for a KubernetesAepConfigurationSource to be instantiated.","com.aetion.konohanasakuya.integration.sanity.K8sAepConfigurationSourceSourceConfigMapTest","testAllServicesUrlsArePresentInTheConfigMap"
"","228","Verify that the max number of results is honored by webapp's code search servlet when it is set to 1. 117 - When searching codes with query, ""*"", and maxNumResults of 1, exactly one result should be returned while searching event attribute: HCPCS Procedure Code Position 24","","Fri Mar 06 13:37:39 GMT 2026","passed","Fri Mar 06 13:37:39 GMT 2026","","Verify that the maximum number of results is honored when sending a request to search codes.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.MaximumNumberOfResultsIntegrationTest","testMaximumNumberOfResultsHonoredWhenLow"
"If this test fails, this means that the measure library has duplicate root folders. This will essentially
brick the entire instance. The SQL selectors to get the root library folder rely on a single result.
That root library folder is how projects-service is able to navigate through the whole website.
Gateway relies on projects-service to be able to make this call. The database should immediately
be investigated if this test fails.
","544","Verify that each library root folder is singleton. 1 - There should be exactly 1 row in cohort_library_folders that is named ""Cohort Library"".","","Fri Mar 06 13:32:24 GMT 2026","passed","Fri Mar 06 13:32:24 GMT 2026","","Verify the database has been set up correctly.","com.aetion.konohanasakuya.integration.sanity.DatabaseSanityChecks","testAnalysisLibraryFolderIsSingleton"
"","116","Leveraging the api/v1/patient-datasets/{id}/report-markdown endpoint, verify we can get the report markdown for the dataset.","","Fri Mar 06 13:37:23 GMT 2026","passed","Fri Mar 06 13:37:23 GMT 2026","","Schema Service - Patient Dataset Controller","com.aetion.konohanasakuya.integration.component.shared.schema.PatientDatasetsControllerIntegrationTest","testGetReportMarkdownFromPatientDatasetId"
"","254","Verify that we can query ICD-9/10 procedure codes through webapp's code-search servlet. 4 - Search for ICD-9/10 codes in event attribute: HCPCS Procedure Code Position 3","","Fri Mar 06 13:37:03 GMT 2026","passed","Fri Mar 06 13:37:04 GMT 2026","","Verify that a user can search coding systems through the code search modal.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.SearchCodesIntegrationTest","testSearchICD9ProcedureCodes"
"","239","Verify that we can query ICD-9/10 diagnosis codes through webapp's code-search servlet while using a wildcard expression. 7 - Search ICD-9/10 diagnosis codes using query with wildcard, ""*249"" using event attribute: Outpatient - ICD-9 Diagnosis Code Position 8","","Fri Mar 06 13:37:16 GMT 2026","passed","Fri Mar 06 13:37:16 GMT 2026","","Test searching coding systems while using regular expressions through the advanced code search dialogue.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.RegularExpressionSearchIntegrationTest","testSearchIcd9DiagnosisCodesWithWildcard"
"","228","Verify that we can select a cost index from api/cost-index/{indexName} with HTTP GET. Verify that we can download the raw inflation data from CUUR0000SEMF01_1737763477435.json","","Fri Mar 06 13:37:31 GMT 2026","passed","Fri Mar 06 13:37:31 GMT 2026","","AEP Gateway - Cost Index Controller Integration Test","com.aetion.konohanasakuya.integration.component.client.aepgateway.CostIndexControllerIntegrationTest","testGetCostIndex"
"","66","Verify that getDescendants is accessible from the api/v2/folder/descendants/{folderType}/{parentFolderId} endpoint with HTTP GET for project folders. With the v2 endpoint, verify that we can getDescendants for a 2154 project folder.","","Fri Mar 06 13:37:31 GMT 2026","passed","Fri Mar 06 13:37:31 GMT 2026","","Projects Service - Folders Controller Read-Only Test","com.aetion.konohanasakuya.integration.component.client.projects.ReadOnlyFoldersControllerIntegrationTest","testGetDescendantsForProjectFolders"
"","219","Verify that we can query ICD-9/10 procedure codes through webapp's code-search servlet. 5 - Search for ICD-9/10 codes in event attribute: HCPCS Procedure Code Position 4","","Fri Mar 06 13:37:04 GMT 2026","passed","Fri Mar 06 13:37:04 GMT 2026","","Verify that a user can search coding systems through the code search modal.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.SearchCodesIntegrationTest","testSearchICD9ProcedureCodes"
"","257","Verify that the max number of results is honored by webapp's code search servlet when it is webapp's default value of 1000. 21 - When searching codes with query, ""D"", and maxNumResults of 1000, 1000 or less results should be returned while searching event attribute: Carrier Claims - ICD-9 Diagnosis Code Position 6","","Fri Mar 06 13:37:09 GMT 2026","passed","Fri Mar 06 13:37:09 GMT 2026","","Verify that the maximum number of results is honored when sending a request to search codes.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.MaximumNumberOfResultsIntegrationTest","testMaximumResultsHonoredWhenWebappDefaults"
"","268","Verify that the max number of results is honored by webapp's code search servlet when it is set to 1. 107 - When searching codes with query, ""*"", and maxNumResults of 1, exactly one result should be returned while searching event attribute: HCPCS Procedure Code Position 14","","Fri Mar 06 13:37:39 GMT 2026","passed","Fri Mar 06 13:37:39 GMT 2026","","Verify that the maximum number of results is honored when sending a request to search codes.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.MaximumNumberOfResultsIntegrationTest","testMaximumNumberOfResultsHonoredWhenLow"
"In the staging environments for Cocoa, SynPUF will be deployed in the
controle plane's AWS account, like they have been historically.
This test is a regression check to make sure that we can execute a basic dispatcher job
in a CoCoA environment with the dataset hosted in the control plane.
","109468","Generate a basic descriptive cohort using SynPUF Tiny Subset Descriptive cohort sanity: cohort_tiny_cohort.yaml","","Fri Mar 06 13:32:17 GMT 2026","passed","Fri Mar 06 13:34:06 GMT 2026","","com.aetion.konohanasakuya.integration.component.dispatcher.SanityCohorts","com.aetion.konohanasakuya.integration.component.dispatcher.SanityCohorts","testSynpufTiny"
"","3","Verify god mode has all permissions. 20 - Sanity check that God Mode has the View Cohort Library permission set to true","","Fri Mar 06 13:32:18 GMT 2026","passed","Fri Mar 06 13:32:18 GMT 2026","","Verify that god mode is enabled and assigned to the test user.","com.aetion.konohanasakuya.integration.sanity.GodModeSanityCheckIntegrationTest","testGodModeHasAllPermissions"
"","180","Verify that the max number of results is honored by webapp's code search servlet when it is webapp's default value of 1000. 118 - When searching codes with query, ""P"", and maxNumResults of 1000, 1000 or less results should be returned while searching event attribute: Outpatient - HCPCS Procedure Code Position 25","","Fri Mar 06 13:37:31 GMT 2026","passed","Fri Mar 06 13:37:31 GMT 2026","","Verify that the maximum number of results is honored when sending a request to search codes.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.MaximumNumberOfResultsIntegrationTest","testMaximumResultsHonoredWhenWebappDefaults"
"","44","Verify that getDescendants is accessible from the api/v2/folder/descendants/{folderType}/{id} endpoint with HTTP GET for library folders. With the v2 endpoint, verify that we can getDescendants for a ANALYSIS library folder.","","Fri Mar 06 13:37:20 GMT 2026","passed","Fri Mar 06 13:37:20 GMT 2026","","Projects Service - Folders Controller Read-Only Test","com.aetion.konohanasakuya.integration.component.client.projects.ReadOnlyFoldersControllerIntegrationTest","testGetDescendantsInLibrary"
"","3","Verify god mode has all permissions. 25 - Sanity check that God Mode has the Edit Analysis Library permission set to true","","Fri Mar 06 13:32:19 GMT 2026","passed","Fri Mar 06 13:32:19 GMT 2026","","Verify that god mode is enabled and assigned to the test user.","com.aetion.konohanasakuya.integration.sanity.GodModeSanityCheckIntegrationTest","testGodModeHasAllPermissions"
"","89","Leveraging the /api/v1/jobs/{jobId}, verify we can get job by Id.","","Fri Mar 06 13:37:05 GMT 2026","passed","Fri Mar 06 13:37:05 GMT 2026","","Mac Service - Job Controller Integration Test","com.aetion.konohanasakuya.integration.component.client.mac.MacServiceJobControllerIntegrationTest","testGetJobWithJobId"
"","221","Verify that the max number of results is honored by webapp's code search servlet when it is webapp's default value of 1000. 9 - When searching codes with query, ""P"", and maxNumResults of 1000, 1000 or less results should be returned while searching event attribute: Carrier Claims - HCPCS Procedure Code Position 8","","Fri Mar 06 13:37:06 GMT 2026","passed","Fri Mar 06 13:37:06 GMT 2026","","Verify that the maximum number of results is honored when sending a request to search codes.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.MaximumNumberOfResultsIntegrationTest","testMaximumResultsHonoredWhenWebappDefaults"
"","159","Verify that webapp's code-search fails gracefully when codes are unmatched. 3 - Search a failing, unmatched query using event attribute: Outpatient - ICD-9 Procedure Code Position 6","","Fri Mar 06 13:37:03 GMT 2026","passed","Fri Mar 06 13:37:03 GMT 2026","","Negative test cases for the code search dialogue.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.CodeSearchDialogNegativeIntegrationTest","testUnmatchedQuery"
"","4","Verify god mode has all permissions. 28 - Sanity check that God Mode has the Allowed to edit Study Outputs permission set to true","","Fri Mar 06 13:32:19 GMT 2026","passed","Fri Mar 06 13:32:19 GMT 2026","","Verify that god mode is enabled and assigned to the test user.","com.aetion.konohanasakuya.integration.sanity.GodModeSanityCheckIntegrationTest","testGodModeHasAllPermissions"
"","198","Verify that we can query ICD-9/10 diagnosis codes through webapp's code-search servlet. 3 - Search ICD-9/10 codes for event attribute: Primary ICD-9 Diagnosis Code","","Fri Mar 06 13:37:03 GMT 2026","passed","Fri Mar 06 13:37:03 GMT 2026","","Verify that a user can search coding systems through the code search modal.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.SearchCodesIntegrationTest","testSearchICD9DiagnosisCodes"
"","362","Verify that we can select a cost index from api/cost-index/{indexName} with HTTP GET. Verify that we can download the raw inflation data from CUUR0000SAM_1731110709988.json","","Fri Mar 06 13:37:21 GMT 2026","passed","Fri Mar 06 13:37:22 GMT 2026","","AEP Gateway - Cost Index Controller Integration Test","com.aetion.konohanasakuya.integration.component.client.aepgateway.CostIndexControllerIntegrationTest","testGetCostIndex"
"","188","Verify that we can query HCPC codes through webapp's code-search servlet. 1 - Search HCPC codes in event attribute: HCPCS Procedure Code (Any Position)","","Fri Mar 06 13:37:05 GMT 2026","passed","Fri Mar 06 13:37:05 GMT 2026","","Verify that a user can search coding systems through the code search modal.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.SearchCodesIntegrationTest","testSearchHCPCCodes"
"","22","Verify getFolderTree is accessible from the api/v2/folder/{folderType}/{folderId} endpoint with HTTP GET With the v2 endpoint, verify that we can getFolderTree() for a ANALYSIS folder in a project.","","Fri Mar 06 13:37:29 GMT 2026","passed","Fri Mar 06 13:37:29 GMT 2026","","Projects Service - Folders Controller Read-Only Test","com.aetion.konohanasakuya.integration.component.client.projects.ReadOnlyFoldersControllerIntegrationTest","testGetFolderTreeInProject"
"","34","Verify getFolderTree is accessible from the api/v2/folder/{folderType}/{folderId} endpoint with HTTP GET With the v2 endpoint, verify that we can getFolderTree() for a COHORT_JOB folder in a project.","","Fri Mar 06 13:37:29 GMT 2026","passed","Fri Mar 06 13:37:29 GMT 2026","","Projects Service - Folders Controller Read-Only Test","com.aetion.konohanasakuya.integration.component.client.projects.ReadOnlyFoldersControllerIntegrationTest","testGetFolderTreeInProject"
"","219","Verify that we can select a cost index from api/cost-index/{indexName} with HTTP GET. Verify that we can download the raw inflation data from CUUR0000SEMF01_1748649879352.json","","Fri Mar 06 13:37:31 GMT 2026","passed","Fri Mar 06 13:37:32 GMT 2026","","AEP Gateway - Cost Index Controller Integration Test","com.aetion.konohanasakuya.integration.component.client.aepgateway.CostIndexControllerIntegrationTest","testGetCostIndex"
"","169","Verify that the max number of results is honored by webapp's code search servlet when it is set to 1. 214 - When searching codes with query, ""*"", and maxNumResults of 1, exactly one result should be returned while searching event attribute: ICD-9 Diagnosis Code Position 5","","Fri Mar 06 13:37:43 GMT 2026","passed","Fri Mar 06 13:37:43 GMT 2026","","Verify that the maximum number of results is honored when sending a request to search codes.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.MaximumNumberOfResultsIntegrationTest","testMaximumNumberOfResultsHonoredWhenLow"
"","184","Verify that the max number of results is honored by webapp's code search servlet when it is set to 1. 206 - When searching codes with query, ""*"", and maxNumResults of 1, exactly one result should be returned while searching event attribute: HCPCS Procedure Code Position 43","","Fri Mar 06 13:37:42 GMT 2026","passed","Fri Mar 06 13:37:42 GMT 2026","","Verify that the maximum number of results is honored when sending a request to search codes.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.MaximumNumberOfResultsIntegrationTest","testMaximumNumberOfResultsHonoredWhenLow"
"","475","Leveraging the api/v1/patient-datasets endpoint, verify we can list patient datasets and receive exactly 1 result per page with the query parameter, per_page=1","","Fri Mar 06 13:37:23 GMT 2026","passed","Fri Mar 06 13:37:23 GMT 2026","","Schema Service - Patient Dataset Controller","com.aetion.konohanasakuya.integration.component.shared.schema.PatientDatasetsControllerIntegrationTest","testListPatientDatasetsObeysMaxQuerySize"
"","392","Verify that the max number of results is honored by webapp's code search servlet when it is set to 1. 205 - When searching codes with query, ""*"", and maxNumResults of 1, exactly one result should be returned while searching event attribute: HCPCS Procedure Code Position 42","","Fri Mar 06 13:37:42 GMT 2026","passed","Fri Mar 06 13:37:43 GMT 2026","","Verify that the maximum number of results is honored when sending a request to search codes.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.MaximumNumberOfResultsIntegrationTest","testMaximumNumberOfResultsHonoredWhenLow"
"","65","verifyParityBetweenListOrganizationResponses()","","Fri Mar 06 13:37:09 GMT 2026","passed","Fri Mar 06 13:37:09 GMT 2026","","Authorization Service - Organization Controller Read Only Integration Tests","com.aetion.konohanasakuya.integration.component.shared.authorization.admin.organization.OrganizationControllerGetTest","verifyParityBetweenListOrganizationResponses"
"When webapp starts up, it'll send a request to /api/v1/patient-datasets/latest-datasets?instanceId={instanceId}
to get a list of all the currently installed datasets in that instance. This only returns datasets that are active
and associated with that instance id in the patient_dataset_instances table.

For each patient dataset in that list, it'll have an associated entry in the datasets table with the guid
being mapped to the patient_dataset's schema_guid if that dataset is the active revision in that instance.
For each patient dataset without an entry in that table matching the schema_guid, this means that the dataset
is technically installed in that instance, but it is not active.

If there are any issues with webapp starting up and being able to parse a dataset's information, then
webapp skips the dataset, logs the error, and moves on to the next dataset. The result is the datasets
being loaded into the schema cache on startup. Subsequent calls to the schema controller will use the
schema cache.

The exception to datasets that are in scope for this check are deprecated datasets. They will appear
to be installed to the instance still from schema-service, but due to their files no longer existing in the
runtime directory, these datasets will not be loaded into the schema cache when webapp starts up.

In order to detect if the dataset has been loaded correctly, this test will attempt to fetch the dataset's
DatasetInfoPair using the dataset id and the dataset_instance id. If the dataset is not loaded properly by
webapp, then the schema cache won't return anything and we will see an internal error thrown.

If this test fails, check webapp's startup logs. There will most likely be an exception thrown when
attempting to add a dataset to the schema cache loader.
","2","Verify that webapp is able to load all installed datasets into the schema cache. marketscan_adm_2m_default_20240523 should be loaded successfully into the schema cache.","","Fri Mar 06 13:32:21 GMT 2026","passed","Fri Mar 06 13:32:21 GMT 2026","","Verify that webapp is able to load all datasets installed to the instance.","com.aetion.konohanasakuya.integration.sanity.SchemaCacheLoaderSanityTest","verifyWebappKnowsDatasetIsInstalled"
"","3","Verify god mode has all permissions. 38 - Sanity check that God Mode has the Allow user to create execute and view results of Prevalence and Incidence Analysis  permission set to true","","Fri Mar 06 13:32:19 GMT 2026","passed","Fri Mar 06 13:32:19 GMT 2026","","Verify that god mode is enabled and assigned to the test user.","com.aetion.konohanasakuya.integration.sanity.GodModeSanityCheckIntegrationTest","testGodModeHasAllPermissions"
"","218","Verify that the max number of results is honored by webapp's code search servlet when it is webapp's default value of 1000. 134 - When searching codes with query, ""P"", and maxNumResults of 1000, 1000 or less results should be returned while searching event attribute: Outpatient - HCPCS Procedure Code Position 41","","Fri Mar 06 13:37:33 GMT 2026","passed","Fri Mar 06 13:37:33 GMT 2026","","Verify that the maximum number of results is honored when sending a request to search codes.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.MaximumNumberOfResultsIntegrationTest","testMaximumResultsHonoredWhenWebappDefaults"
"","197","Verify that the max number of results is honored by webapp's code search servlet when it is webapp's default value of 1000. 42 - When searching codes with query, ""A"", and maxNumResults of 1000, 1000 or less results should be returned while searching event attribute: Carrier Claims - Line Processing Indicator Code 5","","Fri Mar 06 13:37:14 GMT 2026","passed","Fri Mar 06 13:37:15 GMT 2026","","Verify that the maximum number of results is honored when sending a request to search codes.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.MaximumNumberOfResultsIntegrationTest","testMaximumResultsHonoredWhenWebappDefaults"
"","193","Verify that we can select a cost index from api/cost-index/{indexName} with HTTP GET. Verify that we can download the raw inflation data from CUUR0000SEMF01_1750464333467.json","","Fri Mar 06 13:37:32 GMT 2026","passed","Fri Mar 06 13:37:32 GMT 2026","","AEP Gateway - Cost Index Controller Integration Test","com.aetion.konohanasakuya.integration.component.client.aepgateway.CostIndexControllerIntegrationTest","testGetCostIndex"
"","293","Verify that the max number of results is honored by webapp's code search servlet when it is webapp's default value of 1000. 71 - When searching codes with query, ""1"", and maxNumResults of 1000, 1000 or less results should be returned while searching event attribute: Carrier Claims - Provider Institution Tax Number 8","","Fri Mar 06 13:37:25 GMT 2026","passed","Fri Mar 06 13:37:25 GMT 2026","","Verify that the maximum number of results is honored when sending a request to search codes.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.MaximumNumberOfResultsIntegrationTest","testMaximumResultsHonoredWhenWebappDefaults"
"","36","Verify getFolderTree is accessible from the api/v2/folder/{folderType}/{folderId} endpoint with HTTP GET With the v2 endpoint, verify that we can getFolderTree() for a MEASURE folder in a project.","","Fri Mar 06 13:37:29 GMT 2026","passed","Fri Mar 06 13:37:29 GMT 2026","","Projects Service - Folders Controller Read-Only Test","com.aetion.konohanasakuya.integration.component.client.projects.ReadOnlyFoldersControllerIntegrationTest","testGetFolderTreeInProject"
"","158","Verify that the max number of results is honored by webapp's code search servlet when it is webapp's default value of 1000. 223 - When searching codes with query, ""P"", and maxNumResults of 1000, 1000 or less results should be returned while searching event attribute: Inpatient - ICD-9 Procedure Code Position 3","","Fri Mar 06 13:37:38 GMT 2026","passed","Fri Mar 06 13:37:38 GMT 2026","","Verify that the maximum number of results is honored when sending a request to search codes.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.MaximumNumberOfResultsIntegrationTest","testMaximumResultsHonoredWhenWebappDefaults"
"","535","Verify that the max number of results is honored by webapp's code search servlet when it is set to 1. 158 - When searching codes with query, ""*"", and maxNumResults of 1, exactly one result should be returned while searching event attribute: Other Physician – National Provider Identifier Number","","Fri Mar 06 13:37:41 GMT 2026","passed","Fri Mar 06 13:37:41 GMT 2026","","Verify that the maximum number of results is honored when sending a request to search codes.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.MaximumNumberOfResultsIntegrationTest","testMaximumNumberOfResultsHonoredWhenLow"
"","401","Verify that the max number of results is honored by webapp's code search servlet when it is set to 1. 67 - When searching codes with query, ""*"", and maxNumResults of 1, exactly one result should be returned while searching event attribute: Provider Institution Tax Number 4","","Fri Mar 06 13:37:35 GMT 2026","passed","Fri Mar 06 13:37:35 GMT 2026","","Verify that the maximum number of results is honored when sending a request to search codes.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.MaximumNumberOfResultsIntegrationTest","testMaximumNumberOfResultsHonoredWhenLow"
