"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","122","Verify that updateProject() is accessible from the api/v2/project/update/{projectId} endpoint with HTTP PUT and can update a project's name. [1] sourceProject=com.aetion.projects.dto.ProjectDetailsDTO@4bf324ba","","Tue Feb 24 18:28:26 GMT 2026","passed","Tue Feb 24 18:28:26 GMT 2026","","Projects Controller - HTTP PUT operations integration test","com.aetion.konohanasakuya.integration.component.client.projects.UpdateProjectIntegrationTest","testUpdateProjectName"
"","154","Verify that the max number of results is honored by webapp's code search servlet when it is webapp's default value of 1000. 100 - When searching codes with query, ""P"", and maxNumResults of 1000, 1000 or less results should be returned while searching event attribute: Outpatient - HCPCS Procedure Code Position 7","","Tue Feb 24 18:28:39 GMT 2026","passed","Tue Feb 24 18:28:39 GMT 2026","","Verify that the maximum number of results is honored when sending a request to search codes.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.MaximumNumberOfResultsIntegrationTest","testMaximumResultsHonoredWhenWebappDefaults"
"","135","Verify that the max number of results is honored by webapp's code search servlet when it is set to 1. 187 - When searching codes with query, ""*"", and maxNumResults of 1, exactly one result should be returned while searching event attribute: HCPCS Procedure Code Position 24","","Tue Feb 24 18:28:51 GMT 2026","passed","Tue Feb 24 18:28:51 GMT 2026","","Verify that the maximum number of results is honored when sending a request to search codes.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.MaximumNumberOfResultsIntegrationTest","testMaximumNumberOfResultsHonoredWhenLow"
"","3","testAllServicesUrlsArePresentInTheConfigMap(String, Integer) Sanity check the config maps entry for a valid url for {0}","","Tue Feb 24 18:24:12 GMT 2026","passed","Tue Feb 24 18:24:12 GMT 2026","","Verify that the config map contains all necessary values for a KubernetesAepConfigurationSource to be instantiated.","com.aetion.konohanasakuya.integration.sanity.K8sAepConfigurationSourceSourceConfigMapTest","testAllServicesUrlsArePresentInTheConfigMap"
"","662","Verify that createProject is accessible from the api/v2/project endpoint with HTTP POST.","","Tue Feb 24 18:28:19 GMT 2026","passed","Tue Feb 24 18:28:19 GMT 2026","","Verify we can create a project.","com.aetion.konohanasakuya.integration.component.client.projects.CreateProjectIntegrationTest","testCreateProject"
"","20","Verify getAncestors is accessible from the api/v2/folder/ancestor/{folderId} endpoint. With the v2 endpoint, verify that we can get ancestors for a 44 folder in a project.","","Tue Feb 24 18:28:13 GMT 2026","passed","Tue Feb 24 18:28:13 GMT 2026","","Projects Service - Folders Controller Read-Only Test","com.aetion.konohanasakuya.integration.component.client.projects.ReadOnlyFoldersControllerIntegrationTest","testGetAncestors"
"","608","Verify that the max number of results is honored by webapp's code search servlet when it is webapp's default value of 1000. 9 - When searching codes with query, ""P"", and maxNumResults of 1000, 1000 or less results should be returned while searching event attribute: Carrier Claims - HCPCS Procedure Code Position 8","","Tue Feb 24 18:28:04 GMT 2026","passed","Tue Feb 24 18:28:05 GMT 2026","","Verify that the maximum number of results is honored when sending a request to search codes.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.MaximumNumberOfResultsIntegrationTest","testMaximumResultsHonoredWhenWebappDefaults"
"","1627","Verify that we can query ICD-9/10 diagnosis codes through webapp's code-search servlet while using a wildcard expression. 5 - Search ICD-9/10 diagnosis codes using query with wildcard, ""*0.0"" using event attribute: Outpatient - Primary ICD-9 Procedure Code","","Tue Feb 24 18:28:23 GMT 2026","passed","Tue Feb 24 18:28:25 GMT 2026","","Test searching coding systems while using regular expressions through the advanced code search dialogue.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.RegularExpressionSearchIntegrationTest","testSearchIcd9DiagnosisCodesWithWildcard"
"","304","Verify that we can select a cost index from api/cost-index/{indexName} with HTTP GET. Verify that we can download the raw inflation data from CUUR0000SAM_1708902185399.json","","Tue Feb 24 18:28:24 GMT 2026","passed","Tue Feb 24 18:28:24 GMT 2026","","AEP Gateway - Cost Index Controller Integration Test","com.aetion.konohanasakuya.integration.component.client.aepgateway.CostIndexControllerIntegrationTest","testGetCostIndex"
"","86","Verify that getDescendants is accessible from the api/v2/folder/descendants/{folderType}/{id} endpoint with HTTP GET for library folders. With the v2 endpoint, verify that we can getDescendants for a ANALYSIS library folder.","","Tue Feb 24 18:28:20 GMT 2026","passed","Tue Feb 24 18:28:20 GMT 2026","","Projects Service - Folders Controller Read-Only Test","com.aetion.konohanasakuya.integration.component.client.projects.ReadOnlyFoldersControllerIntegrationTest","testGetDescendantsInLibrary"
"","172","Verify that we can select a cost index from api/cost-index/{indexName} with HTTP GET. Verify that we can download the raw inflation data from CUUR0000SEMF01_1717200318271.json","","Tue Feb 24 18:28:32 GMT 2026","passed","Tue Feb 24 18:28:33 GMT 2026","","AEP Gateway - Cost Index Controller Integration Test","com.aetion.konohanasakuya.integration.component.client.aepgateway.CostIndexControllerIntegrationTest","testGetCostIndex"
"","505","Verify that the max number of results is honored by webapp's code search servlet when it is set to 1. 219 - When searching codes with query, ""*"", and maxNumResults of 1, exactly one result should be returned while searching event attribute: ICD-9 Diagnosis Code Position 10","","Tue Feb 24 18:28:52 GMT 2026","passed","Tue Feb 24 18:28:53 GMT 2026","","Verify that the maximum number of results is honored when sending a request to search codes.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.MaximumNumberOfResultsIntegrationTest","testMaximumNumberOfResultsHonoredWhenLow"
"","689","Verify that the max number of results is honored by webapp's code search servlet when it is set to 1. 19 - When searching codes with query, ""*"", and maxNumResults of 1, exactly one result should be returned while searching event attribute: ICD-9 Diagnosis Code Position 4","","Tue Feb 24 18:28:33 GMT 2026","passed","Tue Feb 24 18:28:34 GMT 2026","","Verify that the maximum number of results is honored when sending a request to search codes.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.MaximumNumberOfResultsIntegrationTest","testMaximumNumberOfResultsHonoredWhenLow"
"","104","Verify that createFolder is accessible from the api/v2/folder/{folderType}/{folderId} endpoint with HTTP POST. With the v2 endpoint, verify that we can create a ANALYSIS folder in the library.","","Tue Feb 24 18:28:10 GMT 2026","passed","Tue Feb 24 18:28:10 GMT 2026","","Verify that we can create new folders in the library.","com.aetion.konohanasakuya.integration.component.client.projects.CreateLibraryFoldersIntegrationTest","testCreateFolder"
"","592","Verify that we can multi-query NDC generic names through webapp's code-search servlet. 1 - Multi search NDC generic names using delimiter, {3}, for event attribute: Generic Name","","Tue Feb 24 18:28:05 GMT 2026","passed","Tue Feb 24 18:28:05 GMT 2026","","Verify that a user can query multiple codes separated with a delimiter through the code search modal.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.SearchCodesWithDelimiterIntegrationTest","testSearchNDCGenericName"
"","156","Verify that the max number of results is honored by webapp's code search servlet when it is set to 1. 14 - When searching codes with query, ""*"", and maxNumResults of 1, exactly one result should be returned while searching event attribute: HCPCS Procedure Code Position 13","","Tue Feb 24 18:28:35 GMT 2026","passed","Tue Feb 24 18:28:35 GMT 2026","","Verify that the maximum number of results is honored when sending a request to search codes.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.MaximumNumberOfResultsIntegrationTest","testMaximumNumberOfResultsHonoredWhenLow"
"","4","Verify god mode has all permissions. 67 - Sanity check that God Mode has the Global access to Discover permission set to true","","Tue Feb 24 18:24:17 GMT 2026","passed","Tue Feb 24 18:24:17 GMT 2026","","Verify that god mode is enabled and assigned to the test user.","com.aetion.konohanasakuya.integration.sanity.GodModeSanityCheckIntegrationTest","testGodModeHasAllPermissions"
"","218","Verify that updateFolder() is accessible from the api/v2/folder/update/{folderType}/{folderId} endpoint. With the RESULT_JOB endpoint, verify that we can update a folders name.","","Tue Feb 24 18:28:16 GMT 2026","passed","Tue Feb 24 18:28:16 GMT 2026","","Verify that we can create new folders in a project.","com.aetion.konohanasakuya.integration.component.client.projects.UpdateFolderIntegrationTest","testUpdateFolder"
"","23","Verify that getDescendants is accessible from the api/v2/folder/descendants/{folderType}/{id} endpoint with HTTP GET for library folders. With the v2 endpoint, verify that we can getDescendants for a EXTENSION library folder.","","Tue Feb 24 18:28:20 GMT 2026","passed","Tue Feb 24 18:28:20 GMT 2026","","Projects Service - Folders Controller Read-Only Test","com.aetion.konohanasakuya.integration.component.client.projects.ReadOnlyFoldersControllerIntegrationTest","testGetDescendantsInLibrary"
"When webapp starts up, it'll send a request to /api/v1/patient-datasets/latest-datasets?instanceId={instanceId}
to get a list of all the currently installed datasets in that instance. This only returns datasets that are active
and associated with that instance id in the patient_dataset_instances table.

For each patient dataset in that list, it'll have an associated entry in the datasets table with the guid
being mapped to the patient_dataset's schema_guid if that dataset is the active revision in that instance.
For each patient dataset without an entry in that table matching the schema_guid, this means that the dataset
is technically installed in that instance, but it is not active.

If there are any issues with webapp starting up and being able to parse a dataset's information, then
webapp skips the dataset, logs the error, and moves on to the next dataset. The result is the datasets
being loaded into the schema cache on startup. Subsequent calls to the schema controller will use the
schema cache.

The exception to datasets that are in scope for this check are deprecated datasets. They will appear
to be installed to the instance still from schema-service, but due to their files no longer existing in the
runtime directory, these datasets will not be loaded into the schema cache when webapp starts up.

In order to detect if the dataset has been loaded correctly, this test will attempt to fetch the dataset's
DatasetInfoPair using the dataset id and the dataset_instance id. If the dataset is not loaded properly by
webapp, then the schema cache won't return anything and we will see an internal error thrown.

If this test fails, check webapp's startup logs. There will most likely be an exception thrown when
attempting to add a dataset to the schema cache loader.
","3","Verify that webapp is able to load all installed datasets into the schema cache. synpuf_subset_default_20240307 should be loaded successfully into the schema cache.","","Tue Feb 24 18:24:18 GMT 2026","passed","Tue Feb 24 18:24:18 GMT 2026","","Verify that webapp is able to load all datasets installed to the instance.","com.aetion.konohanasakuya.integration.sanity.SchemaCacheLoaderSanityTest","verifyWebappKnowsDatasetIsInstalled"
"","794","Verify that the max number of results is honored by webapp's code search servlet when it is set to 1. 17 - When searching codes with query, ""*"", and maxNumResults of 1, exactly one result should be returned while searching event attribute: Secondary ICD-9 Diagnosis Code","","Tue Feb 24 18:28:33 GMT 2026","passed","Tue Feb 24 18:28:33 GMT 2026","","Verify that the maximum number of results is honored when sending a request to search codes.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.MaximumNumberOfResultsIntegrationTest","testMaximumNumberOfResultsHonoredWhenLow"
"","294","Verify that aep-gateway's readiness endpoint is showing that the service is ready for testing.","","Tue Feb 24 18:24:15 GMT 2026","passed","Tue Feb 24 18:24:16 GMT 2026","","Verify that all service's readiness endpoints are showing that the service is healthy.","com.aetion.konohanasakuya.integration.sanity.ReadinessTests","verifyGatewayReadiness"
"","235","Verify that webapp's code-search fails gracefully when codes are unmatched. 5 - Search a failing, unmatched query using event attribute: Inpatient - ICD-9 Procedure Code (Any Position)","","Tue Feb 24 18:28:00 GMT 2026","passed","Tue Feb 24 18:28:01 GMT 2026","","Negative test cases for the code search dialogue.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.CodeSearchDialogNegativeIntegrationTest","testUnmatchedQuery"
"","292","Verify that we can query ICD-9/10 diagnosis codes through webapp's code-search servlet. 5 - Search ICD-9/10 codes for event attribute: ICD-9 Diagnosis Code Position 3","","Tue Feb 24 18:28:00 GMT 2026","passed","Tue Feb 24 18:28:00 GMT 2026","","Verify that a user can search coding systems through the code search modal.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.SearchCodesIntegrationTest","testSearchICD9DiagnosisCodes"
"","92","Verify getFolderTree is accessible from the api/v2/folder/{folderType}/{folderId} endpoint with HTTP GET With the v2 endpoint, verify that we can getFolderTree() for a REPORT folder in a project.","","Tue Feb 24 18:28:29 GMT 2026","passed","Tue Feb 24 18:28:29 GMT 2026","","Projects Service - Folders Controller Read-Only Test","com.aetion.konohanasakuya.integration.component.client.projects.ReadOnlyFoldersControllerIntegrationTest","testGetFolderTreeInProject"
"","978","Verify that we can query NDC generic name codes through webapp's code-search servlet while using a wildcard expression. 8 - Search NDC generic name codes using query with wildcard, ""AMOXICI?LIN"", with event attribute: Prescription Drug Events - Generic Name","","Tue Feb 24 18:28:07 GMT 2026","passed","Tue Feb 24 18:28:08 GMT 2026","","Test searching coding systems while using regular expressions through the advanced code search dialogue.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.RegularExpressionSearchIntegrationTest","testSearchNDCGenericName"
"","29","Verify getAncestors is accessible from the api/v2/folder/ancestor/{folderId} endpoint. With the v2 endpoint, verify that we can get ancestors for a 99 folder in a project.","","Tue Feb 24 18:28:13 GMT 2026","passed","Tue Feb 24 18:28:13 GMT 2026","","Projects Service - Folders Controller Read-Only Test","com.aetion.konohanasakuya.integration.component.client.projects.ReadOnlyFoldersControllerIntegrationTest","testGetAncestors"
"Sanity check that the library folder tables are all queryable.","664","Sanity check that the library folder tables are all queryable. 10 : Sanity check the CUSTOM_OUTPUT library folder table is queryable.","","Tue Feb 24 18:24:27 GMT 2026","passed","Tue Feb 24 18:24:28 GMT 2026","","Verify that the folders' tables have been seeded correctly.","com.aetion.konohanasakuya.integration.sanity.LibraryFoldersSanityCheckIntegrationTest","sanityCheckLibraryFolders"
"","73","Verify god mode has all permissions. 50 - Sanity check that God Mode has the Allow user to create execute and view results of Intervention Evaluation (beta), Analysis permission set to true","","Tue Feb 24 18:24:17 GMT 2026","passed","Tue Feb 24 18:24:17 GMT 2026","","Verify that god mode is enabled and assigned to the test user.","com.aetion.konohanasakuya.integration.sanity.GodModeSanityCheckIntegrationTest","testGodModeHasAllPermissions"
"","29","Verify that getDescendants is accessible from the api/v2/folder/descendants/{folderType}/{parentFolderId} endpoint with HTTP GET for project folders. With the v2 endpoint, verify that we can getDescendants for a 99 project folder.","","Tue Feb 24 18:28:28 GMT 2026","passed","Tue Feb 24 18:28:28 GMT 2026","","Projects Service - Folders Controller Read-Only Test","com.aetion.konohanasakuya.integration.component.client.projects.ReadOnlyFoldersControllerIntegrationTest","testGetDescendantsForProjectFolders"
"","230","Verify that we can select a cost index from api/cost-index/{indexName} with HTTP GET. Verify that we can download the raw inflation data from CUUR0000SAM2_1726877093136.json","","Tue Feb 24 18:28:09 GMT 2026","passed","Tue Feb 24 18:28:09 GMT 2026","","AEP Gateway - Cost Index Controller Integration Test","com.aetion.konohanasakuya.integration.component.client.aepgateway.CostIndexControllerIntegrationTest","testGetCostIndex"
"","795","Verify that the max number of results is honored by webapp's code search servlet when it is Integer.MAX_VALUE. 3 - When searching codes with query, ""*"", and maxNumResults of Integer.MAX_VALUE, all results should be returned while searching event attribute: Secondary HCPCS Procedure Code","","Tue Feb 24 18:28:02 GMT 2026","passed","Tue Feb 24 18:28:03 GMT 2026","","Verify that the maximum number of results is honored when sending a request to search codes.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.MaximumNumberOfResultsIntegrationTest","testMaximumNumberOfResultsHonoredWhenHigh"
"","149","Verify that the max number of results is honored by webapp's code search servlet when it is set to 1. 215 - When searching codes with query, ""*"", and maxNumResults of 1, exactly one result should be returned while searching event attribute: ICD-9 Diagnosis Code Position 6","","Tue Feb 24 18:28:52 GMT 2026","passed","Tue Feb 24 18:28:52 GMT 2026","","Verify that the maximum number of results is honored when sending a request to search codes.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.MaximumNumberOfResultsIntegrationTest","testMaximumNumberOfResultsHonoredWhenLow"
"","124","Verify that the max number of results is honored by webapp's code search servlet when it is webapp's default value of 1000. 162 - When searching codes with query, ""1"", and maxNumResults of 1000, 1000 or less results should be returned while searching event attribute: Inpatient - Diagnosis Related Group Code","","Tue Feb 24 18:28:51 GMT 2026","passed","Tue Feb 24 18:28:51 GMT 2026","","Verify that the maximum number of results is honored when sending a request to search codes.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.MaximumNumberOfResultsIntegrationTest","testMaximumResultsHonoredWhenWebappDefaults"
"","304","Verify that the max number of results is honored by webapp's code search servlet when it is set to 1. 186 - When searching codes with query, ""*"", and maxNumResults of 1, exactly one result should be returned while searching event attribute: HCPCS Procedure Code Position 23","","Tue Feb 24 18:28:51 GMT 2026","passed","Tue Feb 24 18:28:51 GMT 2026","","Verify that the maximum number of results is honored when sending a request to search codes.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.MaximumNumberOfResultsIntegrationTest","testMaximumNumberOfResultsHonoredWhenLow"
"","1231","Verify that the max number of results is honored by webapp's code search servlet when it is set to 1. 15 - When searching codes with query, ""*"", and maxNumResults of 1, exactly one result should be returned while searching event attribute: ICD-9 Diagnosis Code (Any Position)","","Tue Feb 24 18:28:31 GMT 2026","passed","Tue Feb 24 18:28:33 GMT 2026","","Verify that the maximum number of results is honored when sending a request to search codes.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.MaximumNumberOfResultsIntegrationTest","testMaximumNumberOfResultsHonoredWhenLow"
"","141","Verify that we can select a cost index from api/cost-index/{indexName} with HTTP GET. Verify that we can download the raw inflation data from CUUR0000SAM_1759536323678.json","","Tue Feb 24 18:28:31 GMT 2026","passed","Tue Feb 24 18:28:31 GMT 2026","","AEP Gateway - Cost Index Controller Integration Test","com.aetion.konohanasakuya.integration.component.client.aepgateway.CostIndexControllerIntegrationTest","testGetCostIndex"
"","733","Verify that we can query NDC generic name codes through webapp's code-search servlet while using a wildcard expression. 18 - Search NDC generic name codes using query with wildcard, ""AMOXIC*LLIN"", with event attribute: Prescription Drug Events - Generic Name","","Tue Feb 24 18:28:14 GMT 2026","passed","Tue Feb 24 18:28:15 GMT 2026","","Test searching coding systems while using regular expressions through the advanced code search dialogue.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.RegularExpressionSearchIntegrationTest","testSearchNDCGenericName"
"","1542","Verify that deleteFolder deleted all child folders from the api/v2/folder/{folderType}/{id} endpoint with HTTP DELETE. With the v2 endpoint, verify that we can delete a DATA_VIEW folder and all of its children.","","Tue Feb 24 18:28:23 GMT 2026","passed","Tue Feb 24 18:28:24 GMT 2026","","Verify we can delete folders in the project and in the library","com.aetion.konohanasakuya.integration.component.client.projects.DeleteFolderIntegrationTest","testDeleteFolderWithChildren"
"","342","Verify that we can query HCPC codes through webapp's code-search servlet while using a wildcard expression. 1 - Search HCPC codes using query with wildcard, ""?0541"", with event attribute: Inpatient - HCPCS Procedure Code Position 42","","Tue Feb 24 18:28:06 GMT 2026","passed","Tue Feb 24 18:28:07 GMT 2026","","Test searching coding systems while using regular expressions through the advanced code search dialogue.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.RegularExpressionSearchIntegrationTest","testSearchHCPCCodes"
"","275","Verify that the max number of results is honored by webapp's code search servlet when it is set to 1. 141 - When searching codes with query, ""*"", and maxNumResults of 1, exactly one result should be returned while searching event attribute: Secondary ICD-9 Diagnosis Code","","Tue Feb 24 18:28:49 GMT 2026","passed","Tue Feb 24 18:28:49 GMT 2026","","Verify that the maximum number of results is honored when sending a request to search codes.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.MaximumNumberOfResultsIntegrationTest","testMaximumNumberOfResultsHonoredWhenLow"
"","143","Verify that the max number of results is honored by webapp's code search servlet when it is webapp's default value of 1000. 50 - When searching codes with query, ""A"", and maxNumResults of 1000, 1000 or less results should be returned while searching event attribute: Carrier Claims - Line Processing Indicator Code 13","","Tue Feb 24 18:28:23 GMT 2026","passed","Tue Feb 24 18:28:23 GMT 2026","","Verify that the maximum number of results is honored when sending a request to search codes.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.MaximumNumberOfResultsIntegrationTest","testMaximumResultsHonoredWhenWebappDefaults"
"","318","Verify that the max number of results is honored by webapp's code search servlet when it is webapp's default value of 1000. 183 - When searching codes with query, ""P"", and maxNumResults of 1000, 1000 or less results should be returned while searching event attribute: Inpatient - HCPCS Procedure Code Position 20","","Tue Feb 24 18:28:53 GMT 2026","passed","Tue Feb 24 18:28:53 GMT 2026","","Verify that the maximum number of results is honored when sending a request to search codes.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.MaximumNumberOfResultsIntegrationTest","testMaximumResultsHonoredWhenWebappDefaults"
"","590","Verify that we can query NDC brand name codes through webapp's code-search servlet while using a wildcard expression. 10 - Search NDC brand name codes using query with wildcard, ""ADVI*"", with event attribute: Prescription Drug Events - Brand Name","","Tue Feb 24 18:28:21 GMT 2026","passed","Tue Feb 24 18:28:22 GMT 2026","","Test searching coding systems while using regular expressions through the advanced code search dialogue.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.RegularExpressionSearchIntegrationTest","testWildcardSearchNDCBrandName"
"","139","Verify that the max number of results is honored by webapp's code search servlet when it is webapp's default value of 1000. 43 - When searching codes with query, ""A"", and maxNumResults of 1000, 1000 or less results should be returned while searching event attribute: Carrier Claims - Line Processing Indicator Code 6","","Tue Feb 24 18:28:20 GMT 2026","passed","Tue Feb 24 18:28:21 GMT 2026","","Verify that the maximum number of results is honored when sending a request to search codes.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.MaximumNumberOfResultsIntegrationTest","testMaximumResultsHonoredWhenWebappDefaults"
"","126","Verify that getProjectByFolder is accessible from the api/v2/project/folders/{folderId} endpoint with HTTP GET. With the v2 endpoint, verify that we can get a project by its com.aetion.projects.dto.FolderTreeDTO@ffe357e7 folder.","","Tue Feb 24 18:28:22 GMT 2026","passed","Tue Feb 24 18:28:23 GMT 2026","","Projects Service - Projects Controller Read-Only Test","com.aetion.konohanasakuya.integration.component.client.projects.ReadOnlyProjectsControllerIntegrationTest","getProjectByFolder"
"","84","Verify god mode has all permissions. 57 - Sanity check that God Mode has the Allow user to create execute and view results of Self Controlled Risk Interval Analysis permission set to true","","Tue Feb 24 18:24:17 GMT 2026","passed","Tue Feb 24 18:24:17 GMT 2026","","Verify that god mode is enabled and assigned to the test user.","com.aetion.konohanasakuya.integration.sanity.GodModeSanityCheckIntegrationTest","testGodModeHasAllPermissions"
"","175","Verify that we can select a cost index from api/cost-index/{indexName} with HTTP GET. Verify that we can download the raw inflation data from CUUR0000SEMF01_1738973048375.json","","Tue Feb 24 18:28:34 GMT 2026","passed","Tue Feb 24 18:28:34 GMT 2026","","AEP Gateway - Cost Index Controller Integration Test","com.aetion.konohanasakuya.integration.component.client.aepgateway.CostIndexControllerIntegrationTest","testGetCostIndex"
"","639","Verify that the max number of results is honored by webapp's code search servlet when it is webapp's default value of 1000. 96 - When searching codes with query, ""P"", and maxNumResults of 1000, 1000 or less results should be returned while searching event attribute: Outpatient - HCPCS Procedure Code Position 3","","Tue Feb 24 18:28:38 GMT 2026","passed","Tue Feb 24 18:28:39 GMT 2026","","Verify that the maximum number of results is honored when sending a request to search codes.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.MaximumNumberOfResultsIntegrationTest","testMaximumResultsHonoredWhenWebappDefaults"
"","2","testAllServicesUrlsArePresentInTheConfigMap(String, Integer) Sanity check the config maps entry for a valid url for {0}","","Tue Feb 24 18:24:12 GMT 2026","passed","Tue Feb 24 18:24:12 GMT 2026","","Verify that the config map contains all necessary values for a KubernetesAepConfigurationSource to be instantiated.","com.aetion.konohanasakuya.integration.sanity.K8sAepConfigurationSourceSourceConfigMapTest","testAllServicesUrlsArePresentInTheConfigMap"
"","290","Verify that the max number of results is honored by webapp's code search servlet when it is webapp's default value of 1000. 226 - When searching codes with query, ""P"", and maxNumResults of 1000, 1000 or less results should be returned while searching event attribute: Inpatient - ICD-9 Procedure Code Position 6","","Tue Feb 24 18:28:54 GMT 2026","passed","Tue Feb 24 18:28:55 GMT 2026","","Verify that the maximum number of results is honored when sending a request to search codes.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.MaximumNumberOfResultsIntegrationTest","testMaximumResultsHonoredWhenWebappDefaults"
"","297","Verify that the max number of results is honored by webapp's code search servlet when it is set to 1. 175 - When searching codes with query, ""*"", and maxNumResults of 1, exactly one result should be returned while searching event attribute: HCPCS Procedure Code Position 12","","Tue Feb 24 18:28:50 GMT 2026","passed","Tue Feb 24 18:28:51 GMT 2026","","Verify that the maximum number of results is honored when sending a request to search codes.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.MaximumNumberOfResultsIntegrationTest","testMaximumNumberOfResultsHonoredWhenLow"
"","269","Verify that we can select a cost index from api/cost-index/{indexName} with HTTP GET. Verify that we can download the raw inflation data from CUUR0000SAM_1717200318267.json","","Tue Feb 24 18:28:25 GMT 2026","passed","Tue Feb 24 18:28:26 GMT 2026","","AEP Gateway - Cost Index Controller Integration Test","com.aetion.konohanasakuya.integration.component.client.aepgateway.CostIndexControllerIntegrationTest","testGetCostIndex"
"When webapp starts up, it'll send a request to /api/v1/patient-datasets/latest-datasets?instanceId={instanceId}
to get a list of all the currently installed datasets in that instance. This only returns datasets that are active
and associated with that instance id in the patient_dataset_instances table.

For each patient dataset in that list, it'll have an associated entry in the datasets table with the guid
being mapped to the patient_dataset's schema_guid if that dataset is the active revision in that instance.
For each patient dataset without an entry in that table matching the schema_guid, this means that the dataset
is technically installed in that instance, but it is not active.

If there are any issues with webapp starting up and being able to parse a dataset's information, then
webapp skips the dataset, logs the error, and moves on to the next dataset. The result is the datasets
being loaded into the schema cache on startup. Subsequent calls to the schema controller will use the
schema cache.

The exception to datasets that are in scope for this check are deprecated datasets. They will appear
to be installed to the instance still from schema-service, but due to their files no longer existing in the
runtime directory, these datasets will not be loaded into the schema cache when webapp starts up.

In order to detect if the dataset has been loaded correctly, this test will attempt to fetch the dataset's
DatasetInfoPair using the dataset id and the dataset_instance id. If the dataset is not loaded properly by
webapp, then the schema cache won't return anything and we will see an internal error thrown.

If this test fails, check webapp's startup logs. There will most likely be an exception thrown when
attempting to add a dataset to the schema cache loader.
","2","Verify that webapp is able to load all installed datasets into the schema cache. marketscan_adn_pl_20190601 should be loaded successfully into the schema cache.","","Tue Feb 24 18:24:18 GMT 2026","passed","Tue Feb 24 18:24:18 GMT 2026","","Verify that webapp is able to load all datasets installed to the instance.","com.aetion.konohanasakuya.integration.sanity.SchemaCacheLoaderSanityTest","verifyWebappKnowsDatasetIsInstalled"
"","3","Verify god mode has all permissions. 61 - Sanity check that God Mode has the Allow user to create execute and view results of external cohort upload permission set to true","","Tue Feb 24 18:24:17 GMT 2026","passed","Tue Feb 24 18:24:17 GMT 2026","","Verify that god mode is enabled and assigned to the test user.","com.aetion.konohanasakuya.integration.sanity.GodModeSanityCheckIntegrationTest","testGodModeHasAllPermissions"
"","147","Verify that getProjectByFolder is accessible from the api/v2/project/folders/{folderId} endpoint with HTTP GET. With the v2 endpoint, verify that we can get a project by its com.aetion.projects.dto.FolderTreeDTO@856e7bc4 folder.","","Tue Feb 24 18:28:23 GMT 2026","passed","Tue Feb 24 18:28:23 GMT 2026","","Projects Service - Projects Controller Read-Only Test","com.aetion.konohanasakuya.integration.component.client.projects.ReadOnlyProjectsControllerIntegrationTest","getProjectByFolder"
"","181","Verify that the max number of results is honored by webapp's code search servlet when it is webapp's default value of 1000. 200 - When searching codes with query, ""P"", and maxNumResults of 1000, 1000 or less results should be returned while searching event attribute: Inpatient - HCPCS Procedure Code Position 37","","Tue Feb 24 18:28:54 GMT 2026","passed","Tue Feb 24 18:28:54 GMT 2026","","Verify that the maximum number of results is honored when sending a request to search codes.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.MaximumNumberOfResultsIntegrationTest","testMaximumResultsHonoredWhenWebappDefaults"
"","626","Verify that the max number of results is honored by webapp's code search servlet when it is webapp's default value of 1000. 74 - When searching codes with query, ""1"", and maxNumResults of 1000, 1000 or less results should be returned while searching event attribute: Carrier Claims - Provider Institution Tax Number 11","","Tue Feb 24 18:28:34 GMT 2026","passed","Tue Feb 24 18:28:34 GMT 2026","","Verify that the maximum number of results is honored when sending a request to search codes.","com.aetion.konohanasakuya.integration.component.webapp.codesearch.MaximumNumberOfResultsIntegrationTest","testMaximumResultsHonoredWhenWebappDefaults"
